table,name,valueType,unit,repeatable,label,variableNameRegexp,variableValueRegexp
chemicals,c_co_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Co at birth,,
chemicals,c_cu_raw_birth,decimal,µg/L,0,Newborn  Cu birth levels,,
chemicals,c_cu_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Cu at birth,,
chemicals,c_mo_raw_birth,decimal,µg/L,0,Newborn  Mo birth levels,,
chemicals,c_mo_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Mo at birth,,
chemicals,c_cs_raw_birth,decimal,µg/L,0,Newborn  Cs birth levels,,
chemicals,c_cs_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Cs at birth,,
chemicals,c_na_raw_birth,decimal,µg/L,0,Newborn  Na birth levels,,
chemicals,c_na_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Na at birth,,
chemicals,c_k_raw_birth,decimal,µg/L,0,Newborn  K birth levels,,
chemicals,c_k_lod_birth,decimal,µg/L,0,Limit of detection of newborn   K at birth,,
chemicals,c_mg_raw_birth,decimal,µg/L,0,Newborn  Mg birth levels,,
chemicals,c_mg_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Mg at birth,,
chemicals,c_dmp_raw_birth,decimal,µg/L,0,Newborn DMP birth levels,,
chemicals,c_dmp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DMP at birth,,
chemicals,c_dmtp_raw_birth,decimal,µg/L,0,Newborn DMTP birth levels,,
chemicals,c_dmtp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DMTP at birth,,
chemicals,c_dmdtp_raw_birth,decimal,µg/L,0,Newborn DMDTP birth levels,,
chemicals,c_dmdtp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DMDTP at birth,,
chemicals,c_dep_raw_birth,decimal,µg/L,0,Newborn DEP birth levels,,
chemicals,c_dep_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DEP at birth,,
chemicals,c_detp_raw_birth,decimal,µg/L,0,Newborn DETP birth levels,,
chemicals,c_detp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DETP at birth,,
chemicals,c_dedtp_raw_birth,decimal,µg/L,0,Newborn DEDTP birth levels,,
chemicals,c_dedtp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  DEDTP at birth,,
chemicals,c_cotinine_raw_birth,decimal,µg/L,0,Newborn Cotinine birth levels,,
chemicals,c_cotinine_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Cotinine at birth,,
chemicals,c_benzoapyrene_raw_birth,decimal,µg/L,0,Newborn Benzo(a)pyrene birth levels,,
chemicals,c_benzoapyrene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Benzo(a)pyrene at birth,,
chemicals,c_chrsene_raw_birth,decimal,µg/L,0,Newborn Chrysene birth levels,,
chemicals,c_chrsene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Chrysene at birth,,
chemicals,c_fluorene_raw_birth,decimal,µg/L,0,Newborn Fluorene birth levels,,
chemicals,c_fluorene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Fluorene at birth,,
chemicals,c_naphthalene_raw_birth,decimal,µg/L,0,Newborn Naphthalene birth levels,,
chemicals,c_naphthalene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Naphthalene at birth,,
chemicals,c_phenanthrene_raw_birth,decimal,µg/L,0,Newborn Phenanthrene birth levels,,
chemicals,c_phenanthrene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Phenanthrene at birth,,
chemicals,c_pyrene_raw_birth,decimal,µg/L,0,Newborn Pyrene birth levels,,
chemicals,c_pyrene_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Pyrene at birth,,
chemicals,c_chlorphyrifos_raw_birth,decimal,µg/L,0,Newborn Chlorphyrifos birth levels,,
chemicals,c_chlorphyrifos_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Chlorphyrifos at birth,,
chemicals,c_pyrethroids_raw_birth,decimal,µg/L,0,Newborn Pyrethroids birth levels,,
chemicals,c_pyrethroids_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Pyrethroids at birth,,
chemicals,c_boscalid_raw_birth,decimal,µg/L,0,Newborn Boscalid birth levels,,
chemicals,c_boscalid_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Boscalid at birth,,
chemicals,c_imazalil_raw_birth,decimal,µg/L,0,Newborn Imazalil birth levels,,
chemicals,c_imazalil_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Imazalil at birth,,
chemicals,c_phenoxyacetic_acid_raw_birth,decimal,µg/L,0,Newborn Phenoxyacetic acid birth levels,,
chemicals,c_phenoxyacetic_acid_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Phenoxyacetic acid at birth,,
chemicals,c_maa_raw_birth,decimal,µg/L,0,Newborn MAA birth levels,,
chemicals,c_maa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MAA at birth,,
chemicals,c_meaa_raw_birth,decimal,µg/L,0,Newborn MEAA birth levels,,
chemicals,c_meaa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEAA at birth,,
chemicals,c_eaa_raw_birth,decimal,µg/L,0,Newborn EAA birth levels,,
chemicals,c_eaa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  EAA at birth,,
chemicals,c_eeaa_raw_birth,decimal,µg/L,0,Newborn EEAA birth levels,,
chemicals,c_eeaa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  EEAA at birth,,
chemicals,c_2mpa_raw_birth,decimal,µg/L,0,Newborn 2-MPA birth levels,,
chemicals,c_2mpa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  2-MPA at birth,,
chemicals,age_years,integer,,1,Age of child in years,,
chemicals,c_bpa_raw_,decimal,µg/L,1,child urine BPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_bpa_lod_,decimal,µg/L,1,limit of detection of child urine BPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_bps_raw_,decimal,µg/L,1,child urine BPS levels within # year of age (child was aged between # and < #+1 year),,
chemicals,c_bps_lod_,decimal,µg/L,1,limit of detection of child urine BPS levels within # year of age (child was aged between # and < #+1 year),,
chemicals,c_bpf_raw_ ,decimal,µg/L,1,Child urine BPF levels at # years,,
chemicals,c_bpf_lod_,decimal,µg/L,1,Limit of detection of child urine BPF at # years,,
chemicals,c_mepa_raw_,decimal,µg/L,1,child urine ETPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mepa_lod_,decimal,µg/L,1,limit of detection of child urine ETPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_etpa_raw_,decimal,µg/L,1,child urine ETPA levels within # year of age (child was aged between # and < #+1 year),,
chemicals,c_etpa_lod_,decimal,µg/L,1,limit of detection of child urine ETPA levels within # year of age (child was aged between # and < #+1 year),,
chemicals,c_prpa_raw_,decimal,µg/L,1,child urine PRPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_prpa_lod_,decimal,µg/L,1,limit of detection of child urine PRPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_bupa_raw_,decimal,µg/L,1,child urine BUPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_bupa_lod_,decimal,µg/L,1,limit of detection of child urine BUPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxbe_raw_,decimal,µg/L,1,child urine OXBE levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxbe_lod_,decimal,µg/L,1,limit of detection of child urine OXBE levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_trcs_raw_,decimal,µg/L,1,child urine TRCS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_trcs_lod_,decimal,µg/L,1,limit of detection of child urine TRCS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mep_raw_,decimal,µg/L,1,child urine MEP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mep_lod_,decimal,µg/L,1,limit of detection of child urine MEP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mibp_raw_,decimal,µg/L,1,child urine MiBP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mibp_lod_,decimal,µg/L,1,limit of detection of child urine MiBP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnbp_raw_,decimal,µg/L,1,child urine MnBP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnbp_lod_,decimal,µg/L,1,limit of detection of child urine MnBP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mbzp_raw_,decimal,µg/L,1,child urine MBzP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mbzp_lod_,decimal,µg/L,1,limit of detection of child urine MBzP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mehp_raw_,decimal,µg/L,1,child urine MEHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mehp_lod_,decimal,µg/L,1,limit of detection of child urine MEHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mehhp_raw_,decimal,µg/L,1,child urine MEHHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mehhp_lod_,decimal,µg/L,1,limit of detection of child urine MEHHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_meohp_raw_,decimal,µg/L,1,child urine MEOHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_meohp_lod_,decimal,µg/L,1,limit of detection of child urine MEOHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mecpp_raw_,decimal,µg/L,1,child urine MECPP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mecpp_lod_,decimal,µg/L,1,limit of detection of child urine MECPP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mmchp_raw_,decimal,µg/L,1,child urine MMCHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mmchp_lod_,decimal,µg/L,1,limit of detection of child urine MMCHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohminp_raw_,decimal,µg/L,1,child urine ohminp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohminp_lod_,decimal,µg/L,1,limit of detection of child urine ohminp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxominp_raw_,decimal,µg/L,1,child urine oxo-MiNP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxominp_lod_,decimal,µg/L,1,limit of detection of child urine oxo-MiNP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cxminp_raw_,decimal,µg/L,1,child urine cxminp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cxminp_lod_,decimal,µg/L,1,limit of detection of child urine cxminp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohmphp_raw_,decimal,µg/L,1,child urine ohmphp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohmphp_lod_,decimal,µg/L,1,limit of detection of child urine ohmphp levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohminch_raw_,decimal,µg/L,1,child urine ohminch levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ohminch_lod_,decimal,µg/L,1,limit of detection of child urine ohminch levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxominch_raw_,decimal,µg/L,1,child urine oxominch levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_oxominch_lod_,decimal,µg/L,1,limit of detection of child urine oxominch levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnpep_raw_,decimal,µg/L,1,child urine MnPeP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnpep_lod_,decimal,µg/L,1,limit of detection of child urine MnPeP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mchp_raw_,decimal,µg/L,1,child urine MCHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mchp_lod_,decimal,µg/L,1,limit of detection of child urine MCHP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnop_raw_,decimal,µg/L,1,child urine MnOP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mnop_lod_,decimal,µg/L,1,limit of detection of child urine MnOP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mmp_raw_,decimal,µg/L,1,child urine mMP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mmp_lod_,decimal,µg/L,1,limit of detection of child urine mMP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mhxp_raw_,decimal,µg/L,1,child urine mHxP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mhxp_lod_,decimal,µg/L,1,limit of detection of child urine mHxP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mhpp_raw_,decimal,µg/L,1,child urine mHpP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mhpp_lod_,decimal,µg/L,1,limit of detection of child urine mHpP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfhxs_raw_,decimal,µg/L,1,child PFHxS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfhxs_lod_,decimal,µg/L,1,limit of detection of child PFHxS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfhps_raw_,decimal,µg/L,1,child PFHpS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfhps_lod_,decimal,µg/L,1,limit of detection of child PFHpS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfos_raw_,decimal,µg/L,1,child PFOS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfos_lod_,decimal,µg/L,1,limit of detection of child PFOS levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfoa_raw_,decimal,µg/L,1,child PFOA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfoa_lod_,decimal,µg/L,1,limit of detection of child PFOA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfna_raw_,decimal,µg/L,1,child PFNA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfna_lod_,decimal,µg/L,1,limit of detection of child PFNA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfda_raw_,decimal,µg/L,1,child PFDA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfda_lod_,decimal,µg/L,1,limit of detection of child PFDA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfunda_raw_,decimal,µg/L,1,child PFUnDA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pfunda_lod_,decimal,µg/L,1,limit of detection of child PFUnDA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_creatinine_raw_,decimal,g/L,1,child urine Creatinine levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_creatinine_lod_,decimal,g/L,1,limit of detection of child urine Creatinine levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb118_raw_,decimal,pg/g,1,child PCB-118 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb118_lod_,decimal,pg/g,1,limit of detection of child PCB-118 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb138_raw_,decimal,pg/g,1,child PCB-138 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb138_lod_,decimal,pg/g,1,limit of detection of child PCB-138 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb153_raw_,decimal,pg/g,1,child PCB-153 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb153_lod_,decimal,pg/g,1,limit of detection of child PCB-153 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb170_raw_,decimal,pg/g,1,child PCB-170 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb170_lod_,decimal,pg/g,1,limit of detection of child PCB-170 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb180_raw_,decimal,pg/g,1,child PCB-180 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pcb180_lod_,decimal,pg/g,1,limit of detection of child PCB-180 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ddt_raw_,decimal,pg/g,1,child DDT levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_ddt_lod_,decimal,pg/g,1,limit of detection of child DDT levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dde_raw_,decimal,pg/g,1,child DDE levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dde_lod_,decimal,pg/g,1,limit of detection of child DDE levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hcb_raw_,decimal,pg/g,1,child HCB levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hcb_lod_,decimal,pg/g,1,limit of detection of child HCB levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hch_raw_,decimal,pg/g,1,child HCH levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hch_lod_,decimal,pg/g,1,limit of detection of child HCH levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pbde47_raw_,decimal,pg/g,1,child PBDE-47 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pbde47_lod_,decimal,pg/g,1,limit of detection of child PBDE-47 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pbde153_raw_,decimal,pg/g,1,child PBDE-153 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pbde153_lod_,decimal,pg/g,1,limit of detection of child PBDE-153 levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hg_raw_,decimal,µg/L,1,child Hg levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_hg_lod_,decimal,µg/L,1,limit of detection of child Hg levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cd_raw_,decimal,µg/L,1,child Cd levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cd_lod_,decimal,µg/L,1,limit of detection of child Cd levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pb_raw_,decimal,µg/L,1,child Pb levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pb_lod_,decimal,µg/L,1,limit of detection of child Pb levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_se_raw_,decimal,µg/L,1,child Se levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_se_lod_,decimal,µg/L,1,limit of detection of child Se levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mn_raw_,decimal,µg/L,1,child Mn levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mn_lod_,decimal,µg/L,1,limit of detection of child Mn levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_zn_raw_,decimal,µg/L,1,child Zn levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_zn_lod_,decimal,µg/L,1,limit of detection of child Zn levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_as_raw_,decimal,µg/L,1,child As levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_as_lod_,decimal,µg/L,1,limit of detection of child As levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_tl_raw_,decimal,µg/L,1,child Tl levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_tl_lod_,decimal,µg/L,1,limit of detection of child Tl levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_co_raw_,decimal,µg/L,1,child Co levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_co_lod_,decimal,µg/L,1,limit of detection of child Co levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cu_raw_,decimal,µg/L,1,child Cu levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cu_lod_,decimal,µg/L,1,limit of detection of child Cu levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mo_raw_,decimal,µg/L,1,child Mo levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mo_lod_,decimal,µg/L,1,limit of detection of child Mo levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cs_raw_,decimal,µg/L,1,child Cs levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cs_lod_,decimal,µg/L,1,limit of detection of child Cs levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_na_raw_,decimal,µg/L,1,child Na levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_na_lod_,decimal,µg/L,1,limit of detection of child Na levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_k_raw_,decimal,µg/L,1,child K levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_k_lod_,decimal,µg/L,1,limit of detection of child K levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mg_raw_,decimal,µg/L,1,child Mg levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_mg_lod_,decimal,µg/L,1,limit of detection of child Mg levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmp_raw_,decimal,µg/L,1,child urine DMP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmp_lod_,decimal,µg/L,1,limit of detection of child urine DMP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmtp_raw_,decimal,µg/L,1,child urine DMTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmtp_lod_,decimal,µg/L,1,limit of detection of child urine DMTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmdtp_raw_,decimal,µg/L,1,child urine DMDTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dmdtp_lod_,decimal,µg/L,1,limit of detection of child urine DMDTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dep_raw_,decimal,µg/L,1,child urine DEP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dep_lod_,decimal,µg/L,1,limit of detection of child urine DEP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_detp_raw_,decimal,µg/L,1,child urine DETP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_detp_lod_,decimal,µg/L,1,limit of detection of child urine DETP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dedtp_raw_,decimal,µg/L,1,child urine DEDTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_dedtp_lod_,decimal,µg/L,1,limit of detection of child urine DEDTP levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cotinine_raw_,decimal,µg/L,1,child urine Cotinine levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_cotinine_lod_,decimal,µg/L,1,limit of detection of child urine Cotinine levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_benzoapyrene_raw_,decimal,µg/L,1,child urine benzoapyrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_benzoapyrene_lod_,decimal,µg/L,1,limit of detection of child urine benzoapyrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_chrsene_raw_,decimal,µg/L,1,child urine chrysene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_chrsene_lod_,decimal,µg/L,1,limit of detection of child urine chrysene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_fluorene_raw_,decimal,µg/L,1,child urine Fluorene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_fluorene_lod_,decimal,µg/L,1,limit of detection of child urine Fluorene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_napthalene_raw_,decimal,µg/L,1,child urine Napthalene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_napthalene_lod_,decimal,µg/L,1,limit of detection of child urine Napthalene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_phenanthrene_raw_,decimal,µg/L,1,child urine Phenanthrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_phenanthrene_lod_,decimal,µg/L,1,limit of detection of child urine Phenanthrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pyrene_raw_,decimal,µg/L,1,child urine Pyrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pyrene_lod_,decimal,µg/L,1,limit of detection of child urine Pyrene levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_chlorphyrifos_raw_,decimal,µg/L,1,child urine Chlorphyrifos levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_chlorphyrifos_lod_,decimal,µg/L,1,limit of detection of child urine Chlorphyrifos levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pyrethroids_raw_,decimal,µg/L,1,child urine Pyrethroids levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_pyrethroids_lod_,decimal,µg/L,1,limit of detection of child urine Pyrethroids levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_boscalid_raw_,decimal,µg/L,1,child urine Boscalid levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_boscalid_lod_,decimal,µg/L,1,limit of detection of child urine Boscalid levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_imazalil_raw_,decimal,µg/L,1,child urine Imazalil levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_imazalil_lod_,decimal,µg/L,1,limit of detection of child urine Imazalil levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_phenoxyacetic_acid_raw_,decimal,µg/L,1,child urine Phenoxyacetic acid levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_phenoxyacetic_acid_lod_,decimal,µg/L,1,limit of detection of child urine Phenoxyacetic acid levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_maa_raw_,decimal,µg/L,1,child urine MAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_maa_lod_,decimal,µg/L,1,limit of detection of child urine MAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_meaa_raw_,decimal,µg/L,1,child urine MEAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_meaa_lod_,decimal,µg/L,1,limit of detection of child urine MEAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_eaa_raw_,decimal,µg/L,1,child urine EAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_eaa_lod_,decimal,µg/L,1,limit of detection of child urine EAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_eeaa_raw_,decimal,µg/L,1,child urine EEAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_eeaa_lod_,decimal,µg/L,1,limit of detection of child urine EEAA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_2mpa_raw_,decimal,µg/L,1,child urine 2-MPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,c_2mpa_lod_,decimal,µg/L,1,limit of detection of child urine 2-MPA levels within # year of age (child was aged between # and <#+1 year),,
chemicals,age_trimester,integer,numeric,1,Age of the child in trimesters,,
chemicals,m_mep_raw_t,decimal,µg/ml,1,Maternal urine MEP  trimester levels,,
chemicals,m_mep_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MEP in  trimester,,
chemicals,m_mibp_raw_t,decimal,µg/ml,1,Maternal urine MiBP  trimester levels,,
chemicals,m_mibp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MiBP in  trimester,,
chemicals,m_mnbp_raw_t,decimal,µg/ml,1,Maternal urine MnBP  trimester levels,,
chemicals,m_mnbp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MnBP in  trimester,,
chemicals,m_mbzp_raw_t,decimal,µg/ml,1,Maternal urine MBzP  trimester levels,,
chemicals,m_mbzp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MBzP in  trimester,,
chemicals,m_mehp_raw_t,decimal,µg/ml,1,Maternal urine MEHP  trimester levels,,
chemicals,m_mehp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MEHP in  trimester,,
chemicals,m_mehhp_raw_t,decimal,µg/ml,1,Maternal urine MEHHP  trimester levels,,
chemicals,m_mehhp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MEHHP in  trimester,,
chemicals,m_meohp_raw_t,decimal,µg/ml,1,Maternal urine MEOHP  trimester levels,,
